end station id,end station name,end station latitude,end station longitude
3199,Newport Pkwy,40.728744799999994,-74.03210820000001
3267,Morris Canal,40.7124188237569,-74.03852552175522
3639,Harborside,40.71925170000001,-74.034234
3203,Hamilton Park,40.727595965999996,-74.044247311
3205,JC Medical Center,40.71653978099194,-74.0496379137039
3275,Columbus Drive,40.71835519823214,-74.03891444206238
3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281
3187,Warren St,40.721123600000006,-74.03805095
3194,McGinley Square,40.7253399253558,-74.06762212514876
3185,City Hall,40.717732500000004,-74.04384499999999
3276,Marin Light Rail,40.71458403535893,-74.04281705617905
3184,Paulus Hook,40.7141454,-74.0335519
3481,York St,40.71649,-74.04105
3183,Exchange Place,40.7162469,-74.0334588
3213,Van Vorst Park,40.71848892,-74.047726625
3192,Liberty Light Rail,40.711242299999995,-74.0557013
3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744
3211,Newark Ave,40.72152515,-74.046304543
3207,Oakland Ave,40.7376037,-74.05247829999999
3273,Manila & 1st,40.72165072487999,-74.04288411140442
3209,Brunswick St,40.7241765,-74.05065640000001
3202,Newport PATH,40.7272235,-74.03375890000001
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
3279,Dixon Mills,40.72163014263835,-74.04996782541275
3186,Grove St PATH,40.71958611647166,-74.0431174635887
3638,Washington St,40.7242941,-74.0354826
3210,Pershing Field,40.742677141,-74.051788633
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
3220,5 Corners Library,40.73496102000952,-74.05950307846071
3190,Garfield Ave Station,40.7104670233797,-74.07003879547119
3198,Heights Elevator,40.748715945380226,-74.04044330120088
3196,Riverview Park,40.7443187,-74.04399090000001
3268,Lafayette Park,40.71346382669195,-74.06285852193831
3225,Baldwin at Montgomery,40.7236589,-74.0641943
3195,Sip Ave,40.730742625306576,-74.06378388404845
3271,Danforth Light Rail,40.69263996618329,-74.08801227807997
3191,Union St,40.71821129999999,-74.08363940000001
3640,Journal Square,40.733670000000004,-74.0625
3280,Astor Place,40.71928220070703,-74.07126188278198
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016
3212,Christ Hospital,40.734785818,-74.050443636
3206,Hilltop,40.7311689,-74.0575736
3426,JCBS Depot,40.70965083364061,-74.0686011314392
3193,Lincoln Park,40.7246050998869,-74.07840594649316
3189,West Side Light Rail,40.714402,-74.0887723
3216,Columbia Park,40.6970299,-74.09693659999999
3188,NJCU,40.710108700000006,-74.0858489
3201,Dey St,40.737711,-74.066921
3200,MLK Light Rail,40.711130499999996,-74.0788855
3217,Bayside Park,40.698650544,-74.082079678
520,W 52 St & 5 Ave,40.75992262,-73.97648516
514,12 Ave & W 40 St,40.76087502,-74.00277668
327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354
3274,Bethune Center,40.70495751672861,-74.08593088388444
303,Mercer St & Spring St,40.72362738,-73.99949601
377,6 Ave & Canal St,40.72243797,-74.00566443
309,Murray St & West St,40.7149787,-74.013012
462,W 22 St & 10 Ave,40.74691959,-74.00451887
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461
537,Lexington Ave & E 24 St,40.74025878,-73.98409214
3681,Grand St,40.71517767732029,-74.03768330812454
